# Run Loss
1.450880000000000000e+05 1.531350165605545044e-01
1.452160000000000000e+05 1.716031581163406372e-01
1.453440000000000000e+05 1.238590180873870850e-01
1.454720000000000000e+05 1.722842305898666382e-01
1.456000000000000000e+05 7.506324350833892822e-02
1.457280000000000000e+05 1.296217441558837891e-01
1.458560000000000000e+05 1.780235767364501953e-01
1.459840000000000000e+05 8.109176158905029297e-02
1.461120000000000000e+05 1.262544393539428711e-01
1.462400000000000000e+05 9.612717479467391968e-02
1.463680000000000000e+05 1.556158661842346191e-01
1.464960000000000000e+05 1.584941297769546509e-01
1.466240000000000000e+05 1.065927818417549133e-01
1.467520000000000000e+05 1.845335066318511963e-01
1.468800000000000000e+05 1.480538249015808105e-01
1.470080000000000000e+05 8.916346728801727295e-02
1.471360000000000000e+05 1.132182553410530090e-01
1.472640000000000000e+05 1.027549505233764648e-01
1.473920000000000000e+05 1.748894304037094116e-01
1.475200000000000000e+05 1.010279431939125061e-01
1.476480000000000000e+05 2.036899626255035400e-01
1.477760000000000000e+05 1.124828532338142395e-01
1.479040000000000000e+05 9.086538106203079224e-02
1.480320000000000000e+05 1.171751096844673157e-01
1.481600000000000000e+05 1.813484281301498413e-01
1.482880000000000000e+05 1.359692960977554321e-01
1.484160000000000000e+05 1.070709004998207092e-01
1.485440000000000000e+05 1.311925798654556274e-01
1.486720000000000000e+05 7.845081388950347900e-02
1.488000000000000000e+05 1.278291195631027222e-01
1.489280000000000000e+05 1.247874349355697632e-01
1.490560000000000000e+05 1.306494027376174927e-01
1.491840000000000000e+05 1.589136123657226562e-01
1.493120000000000000e+05 2.188346982002258301e-01
1.494400000000000000e+05 8.440934121608734131e-02
1.495680000000000000e+05 1.039802879095077515e-01
1.496960000000000000e+05 6.597849726676940918e-02
1.498240000000000000e+05 1.194449812173843384e-01
1.499520000000000000e+05 1.415321081876754761e-01
1.500800000000000000e+05 1.192126348614692688e-01
1.502080000000000000e+05 1.837696284055709839e-01
1.503360000000000000e+05 2.266588211059570312e-01
1.504640000000000000e+05 8.533985167741775513e-02
1.505920000000000000e+05 1.205572709441184998e-01
1.507200000000000000e+05 1.172743663191795349e-01
1.508480000000000000e+05 1.115699633955955505e-01
1.509760000000000000e+05 5.318136140704154968e-02
1.511040000000000000e+05 1.486322879791259766e-01
1.512320000000000000e+05 1.444262117147445679e-01
1.513600000000000000e+05 1.227554529905319214e-01
1.514880000000000000e+05 1.158212795853614807e-01
1.516160000000000000e+05 1.184831708669662476e-01
1.517440000000000000e+05 2.150970697402954102e-01
1.518720000000000000e+05 1.021773144602775574e-01
1.520000000000000000e+05 5.840560421347618103e-02
1.521280000000000000e+05 9.426637738943099976e-02
1.522560000000000000e+05 2.061070352792739868e-01
1.523840000000000000e+05 1.626150012016296387e-01
1.525120000000000000e+05 2.032070755958557129e-01
1.526400000000000000e+05 1.309531331062316895e-01
1.527680000000000000e+05 1.275296956300735474e-01
1.528960000000000000e+05 1.709357500076293945e-01
1.530240000000000000e+05 1.191161051392555237e-01
1.531520000000000000e+05 1.751901507377624512e-01
1.532800000000000000e+05 1.963171511888504028e-01
1.534080000000000000e+05 1.340758502483367920e-01
1.535360000000000000e+05 1.126105561852455139e-01
1.536640000000000000e+05 1.115013137459754944e-01
1.537920000000000000e+05 1.134427934885025024e-01
1.539200000000000000e+05 1.993380635976791382e-01
1.540480000000000000e+05 2.493245303630828857e-01
1.541760000000000000e+05 1.468056440353393555e-01
1.543040000000000000e+05 4.153917133808135986e-01
1.544320000000000000e+05 1.590798646211624146e-01
1.545600000000000000e+05 1.757577061653137207e-01
1.546880000000000000e+05 1.430403888225555420e-01
1.548160000000000000e+05 1.671386063098907471e-01
1.549440000000000000e+05 2.578460276126861572e-01
1.550720000000000000e+05 2.232245951890945435e-01
1.552000000000000000e+05 8.930179476737976074e-02
1.553280000000000000e+05 2.057579755783081055e-01
1.554560000000000000e+05 1.040026322007179260e-01
1.555840000000000000e+05 1.420879215002059937e-01
1.557120000000000000e+05 1.942543536424636841e-01
1.558400000000000000e+05 7.200293242931365967e-02
1.559680000000000000e+05 9.810888767242431641e-02
1.560960000000000000e+05 1.276170313358306885e-01
1.562240000000000000e+05 1.754031777381896973e-01
1.563520000000000000e+05 9.992154687643051147e-02
1.564800000000000000e+05 2.312322258949279785e-01
1.566080000000000000e+05 1.993883401155471802e-01
1.567360000000000000e+05 1.924498975276947021e-01
1.568640000000000000e+05 1.390931010246276855e-01
1.569920000000000000e+05 6.445906311273574829e-02
1.571200000000000000e+05 1.192609742283821106e-01
1.572480000000000000e+05 4.980291426181793213e-02
1.573760000000000000e+05 6.854455173015594482e-02
1.575040000000000000e+05 1.215409860014915466e-01
1.576320000000000000e+05 1.395023912191390991e-01
1.577600000000000000e+05 1.206673234701156616e-01
1.578880000000000000e+05 1.486910283565521240e-01
1.580160000000000000e+05 9.159827232360839844e-02
1.581440000000000000e+05 2.532213032245635986e-01
1.582720000000000000e+05 9.045556187629699707e-02
1.584000000000000000e+05 1.238149330019950867e-01
1.585280000000000000e+05 1.632156968116760254e-01
1.586560000000000000e+05 9.908978641033172607e-02
1.587840000000000000e+05 6.549623608589172363e-02
1.589120000000000000e+05 1.367501020431518555e-01
1.590400000000000000e+05 9.743056446313858032e-02
1.591680000000000000e+05 8.415360003709793091e-02
1.592960000000000000e+05 8.759638667106628418e-02
1.594240000000000000e+05 1.714827418327331543e-01
1.595520000000000000e+05 1.765149831771850586e-01
1.596800000000000000e+05 1.117416173219680786e-01
1.598080000000000000e+05 1.385063380002975464e-01
1.599360000000000000e+05 1.685229092836380005e-01
1.600640000000000000e+05 6.439413130283355713e-02
1.601920000000000000e+05 1.150750741362571716e-01
1.603200000000000000e+05 1.874422878026962280e-01
1.604480000000000000e+05 6.876909732818603516e-02
1.605760000000000000e+05 9.684778004884719849e-02
1.607040000000000000e+05 1.390434056520462036e-01
1.608320000000000000e+05 1.767808794975280762e-01
1.609600000000000000e+05 2.170045524835586548e-01
1.610880000000000000e+05 1.946694403886795044e-01
1.612160000000000000e+05 1.687101572751998901e-01
1.613440000000000000e+05 6.196402758359909058e-02
1.614720000000000000e+05 1.840713918209075928e-01
1.616000000000000000e+05 1.594634503126144409e-01
1.617280000000000000e+05 1.914791911840438843e-01
1.618560000000000000e+05 1.557796299457550049e-01
1.619840000000000000e+05 8.477596193552017212e-02
1.621120000000000000e+05 1.879072785377502441e-01
1.622400000000000000e+05 1.910882890224456787e-01
1.623680000000000000e+05 1.055384427309036255e-01
1.624960000000000000e+05 1.709108203649520874e-01
1.626240000000000000e+05 1.185002624988555908e-01
1.627520000000000000e+05 7.803834974765777588e-02
1.628800000000000000e+05 1.560966521501541138e-01
1.630080000000000000e+05 9.815938025712966919e-02
1.631360000000000000e+05 1.196262240409851074e-01
1.632640000000000000e+05 2.805270850658416748e-01
1.633920000000000000e+05 1.561763584613800049e-01
1.635200000000000000e+05 7.808839529752731323e-02
1.636480000000000000e+05 2.005292475223541260e-01
1.637760000000000000e+05 1.570926606655120850e-01
1.639040000000000000e+05 9.828035533428192139e-02
1.640320000000000000e+05 1.088544279336929321e-01
1.641600000000000000e+05 1.299000829458236694e-01
1.642880000000000000e+05 8.654288202524185181e-02
1.644160000000000000e+05 8.118115365505218506e-02
1.645440000000000000e+05 1.181067377328872681e-01
1.646720000000000000e+05 8.837170153856277466e-02
1.648000000000000000e+05 1.206366643309593201e-01
1.649280000000000000e+05 1.005598232150077820e-01
1.650560000000000000e+05 1.618059575557708740e-01
1.651840000000000000e+05 2.088461816310882568e-01
1.653120000000000000e+05 7.426291704177856445e-02
1.654400000000000000e+05 1.491090655326843262e-01
1.655680000000000000e+05 2.034362554550170898e-01
1.656960000000000000e+05 9.552136063575744629e-02
1.658240000000000000e+05 1.048397868871688843e-01
1.659520000000000000e+05 1.304998546838760376e-01
1.660800000000000000e+05 7.783446460962295532e-02
1.662080000000000000e+05 1.014343053102493286e-01
1.663360000000000000e+05 1.691589206457138062e-01
1.664640000000000000e+05 2.747584879398345947e-01
1.665920000000000000e+05 7.702975720167160034e-02
1.667200000000000000e+05 2.564487159252166748e-01
1.668480000000000000e+05 1.601154655218124390e-01
1.669760000000000000e+05 2.463497072458267212e-01
1.671040000000000000e+05 1.002075821161270142e-01
1.672320000000000000e+05 1.561152040958404541e-01
1.673600000000000000e+05 1.825653314590454102e-01
1.674880000000000000e+05 1.458532661199569702e-01
1.676160000000000000e+05 2.720794677734375000e-01
1.677440000000000000e+05 2.020986676216125488e-01
1.678720000000000000e+05 1.459037810564041138e-01
1.680000000000000000e+05 1.271844953298568726e-01
1.681280000000000000e+05 1.325877606868743896e-01
1.682560000000000000e+05 9.734077751636505127e-02
1.683840000000000000e+05 8.368606865406036377e-02
1.685120000000000000e+05 1.647483706474304199e-01
1.686400000000000000e+05 1.877809464931488037e-01
1.687680000000000000e+05 9.025090187788009644e-02
1.688960000000000000e+05 1.319879740476608276e-01
1.690240000000000000e+05 1.350763738155364990e-01
1.691520000000000000e+05 1.341900527477264404e-01
1.692800000000000000e+05 1.083242967724800110e-01
1.694080000000000000e+05 1.849498152732849121e-01
1.695360000000000000e+05 1.509972363710403442e-01
1.696640000000000000e+05 1.332727372646331787e-01
1.697920000000000000e+05 8.790164440870285034e-02
1.699200000000000000e+05 1.206738650798797607e-01
1.700480000000000000e+05 1.051858961582183838e-01
1.701760000000000000e+05 1.047164201736450195e-01
1.703040000000000000e+05 2.187904566526412964e-01
1.704320000000000000e+05 2.178303897380828857e-01
1.705600000000000000e+05 2.160771191120147705e-01
1.706880000000000000e+05 2.432321459054946899e-01
1.708160000000000000e+05 2.571407854557037354e-01
1.709440000000000000e+05 1.221187561750411987e-01
1.710720000000000000e+05 1.209058910608291626e-01
1.712000000000000000e+05 7.397642731666564941e-02
1.713280000000000000e+05 1.461346000432968140e-01
1.714560000000000000e+05 1.454425454139709473e-01
1.715840000000000000e+05 8.428613096475601196e-02
1.717120000000000000e+05 1.619916558265686035e-01
1.718400000000000000e+05 1.434908062219619751e-01
1.719680000000000000e+05 1.081786677241325378e-01
1.720960000000000000e+05 6.853207945823669434e-02
1.722240000000000000e+05 1.042119786143302917e-01
1.723520000000000000e+05 1.730931848287582397e-01
1.724800000000000000e+05 1.527107059955596924e-01
1.726080000000000000e+05 1.636552214622497559e-01
1.727360000000000000e+05 1.046357452869415283e-01
1.728640000000000000e+05 1.752241700887680054e-01
1.729920000000000000e+05 1.989059448242187500e-01
1.731200000000000000e+05 1.336208581924438477e-01
1.732480000000000000e+05 7.437638938426971436e-02
1.733760000000000000e+05 1.671239435672760010e-01
1.735040000000000000e+05 1.350821852684020996e-01
1.736320000000000000e+05 2.181525379419326782e-01
1.737600000000000000e+05 1.867742836475372314e-01
1.738880000000000000e+05 1.356271207332611084e-01
1.740160000000000000e+05 7.998613268136978149e-02
1.741440000000000000e+05 2.304461598396301270e-01
1.742720000000000000e+05 2.516430988907814026e-02
1.744000000000000000e+05 9.737428277730941772e-02
1.745280000000000000e+05 1.132832765579223633e-01
1.746560000000000000e+05 1.393878012895584106e-01
1.747840000000000000e+05 1.412727385759353638e-01
1.749120000000000000e+05 1.857827454805374146e-01
1.750400000000000000e+05 1.812306940555572510e-01
1.751680000000000000e+05 2.157066762447357178e-01
1.752960000000000000e+05 4.986974596977233887e-02
1.754240000000000000e+05 1.030925586819648743e-01
1.755520000000000000e+05 1.465296447277069092e-01
1.756800000000000000e+05 1.952875405550003052e-01
1.758080000000000000e+05 7.809974998235702515e-02
1.759360000000000000e+05 1.405188441276550293e-01
1.760640000000000000e+05 1.437541246414184570e-01
1.761920000000000000e+05 1.334305554628372192e-01
1.763200000000000000e+05 8.272327482700347900e-02
1.764480000000000000e+05 1.640435606241226196e-01
1.765760000000000000e+05 1.297685801982879639e-01
1.767040000000000000e+05 1.048764511942863464e-01
1.768320000000000000e+05 1.528573334217071533e-01
1.769600000000000000e+05 1.505153775215148926e-01
1.770880000000000000e+05 2.962222099304199219e-01
1.772160000000000000e+05 1.388941705226898193e-01
1.773440000000000000e+05 9.131236374378204346e-02
1.774720000000000000e+05 1.118793711066246033e-01
1.776000000000000000e+05 1.275594681501388550e-01
1.777280000000000000e+05 1.648727208375930786e-01
1.778560000000000000e+05 1.632114648818969727e-01
1.779840000000000000e+05 1.309680789709091187e-01
1.781120000000000000e+05 6.643993407487869263e-02
1.782400000000000000e+05 1.350572854280471802e-01
1.783680000000000000e+05 2.182141691446304321e-01
1.784960000000000000e+05 2.004158347845077515e-01
1.786240000000000000e+05 1.509860903024673462e-01
1.787520000000000000e+05 1.917941421270370483e-01
1.788800000000000000e+05 1.207540556788444519e-01
1.790080000000000000e+05 1.438727229833602905e-01
1.791360000000000000e+05 1.647268086671829224e-01
1.792640000000000000e+05 3.046113252639770508e-01
1.793920000000000000e+05 1.133269965648651123e-01
1.795200000000000000e+05 7.841194421052932739e-02
1.796480000000000000e+05 1.669620275497436523e-01
1.797760000000000000e+05 1.374929696321487427e-01
1.799040000000000000e+05 1.454639881849288940e-01
1.800000000000000000e+05 5.544688925147056580e-02
1.801280000000000000e+05 2.109651267528533936e-01
1.802560000000000000e+05 1.274051815271377563e-01
1.803840000000000000e+05 8.986716717481613159e-02
1.805120000000000000e+05 5.210945010185241699e-02
1.806400000000000000e+05 1.544686406850814819e-01
1.807680000000000000e+05 1.026934683322906494e-01
1.808960000000000000e+05 7.721903175115585327e-02
1.810240000000000000e+05 1.261664777994155884e-01
1.811520000000000000e+05 6.313246488571166992e-02
1.812800000000000000e+05 9.776946157217025757e-02
1.814080000000000000e+05 7.699333131313323975e-02
1.815360000000000000e+05 2.471063286066055298e-01
1.816640000000000000e+05 7.717613875865936279e-02
1.817920000000000000e+05 1.258805543184280396e-01
1.819200000000000000e+05 1.170192509889602661e-01
1.820480000000000000e+05 1.456165015697479248e-01
1.821760000000000000e+05 2.529356479644775391e-01
1.823040000000000000e+05 1.313492953777313232e-01
1.824320000000000000e+05 1.163179874420166016e-01
1.825600000000000000e+05 1.151488423347473145e-01
1.826880000000000000e+05 1.267316043376922607e-01
1.828160000000000000e+05 7.627259939908981323e-02
1.829440000000000000e+05 6.832274794578552246e-02
1.830720000000000000e+05 1.000085026025772095e-01
1.832000000000000000e+05 1.668705791234970093e-01
1.833280000000000000e+05 1.038855686783790588e-01
1.834560000000000000e+05 8.703877776861190796e-02
1.835840000000000000e+05 1.116776764392852783e-01
1.837120000000000000e+05 1.736562103033065796e-01
1.838400000000000000e+05 2.030867934226989746e-01
1.839680000000000000e+05 1.136356815695762634e-01
1.840960000000000000e+05 1.150071993470191956e-01
1.842240000000000000e+05 2.164697647094726562e-01
1.843520000000000000e+05 9.588348120450973511e-02
1.844800000000000000e+05 1.627066731452941895e-01
1.846080000000000000e+05 2.244248837232589722e-01
1.847360000000000000e+05 5.516414344310760498e-02
1.848640000000000000e+05 1.372528821229934692e-01
1.849920000000000000e+05 1.394436359405517578e-01
1.851200000000000000e+05 6.057174503803253174e-02
1.852480000000000000e+05 1.314814239740371704e-01
1.853760000000000000e+05 1.661543101072311401e-01
1.855040000000000000e+05 1.377344876527786255e-01
1.856320000000000000e+05 1.113069877028465271e-01
1.857600000000000000e+05 2.609324455261230469e-01
1.858880000000000000e+05 1.375867575407028198e-01
1.860160000000000000e+05 1.167854070663452148e-01
1.861440000000000000e+05 2.104720920324325562e-01
1.862720000000000000e+05 9.629303216934204102e-02
1.864000000000000000e+05 9.599834680557250977e-02
1.865280000000000000e+05 1.469876766204833984e-01
1.866560000000000000e+05 1.741530597209930420e-01
1.867840000000000000e+05 2.432839870452880859e-01
1.869120000000000000e+05 2.192094177007675171e-01
1.870400000000000000e+05 1.389396935701370239e-01
1.871680000000000000e+05 7.272758334875106812e-02
1.872960000000000000e+05 1.564700901508331299e-01
1.874240000000000000e+05 6.801295280456542969e-02
1.875520000000000000e+05 1.442356854677200317e-01
1.876800000000000000e+05 1.591217666864395142e-01
1.878080000000000000e+05 1.043265461921691895e-01
1.879360000000000000e+05 1.538278907537460327e-01
1.880640000000000000e+05 9.154698997735977173e-02
1.881920000000000000e+05 1.453450173139572144e-01
1.883200000000000000e+05 7.863586395978927612e-02
1.884480000000000000e+05 1.012803763151168823e-01
1.885760000000000000e+05 1.346029341220855713e-01
1.887040000000000000e+05 1.006657779216766357e-01
1.888320000000000000e+05 8.338253200054168701e-02
1.889600000000000000e+05 1.890151947736740112e-01
1.890880000000000000e+05 1.642524749040603638e-01
1.892160000000000000e+05 1.035815626382827759e-01
1.893440000000000000e+05 9.170871973037719727e-02
1.894720000000000000e+05 1.837783902883529663e-01
1.896000000000000000e+05 1.193846166133880615e-01
1.897280000000000000e+05 9.793972223997116089e-02
1.898560000000000000e+05 1.729317009449005127e-01
1.899840000000000000e+05 7.064026594161987305e-02
1.901120000000000000e+05 1.090307235717773438e-01
1.902400000000000000e+05 1.372225433588027954e-01
1.903680000000000000e+05 9.564313292503356934e-02
1.904960000000000000e+05 1.458265781402587891e-01
1.906240000000000000e+05 9.789884835481643677e-02
1.907520000000000000e+05 8.696000277996063232e-02
1.908800000000000000e+05 2.445158362388610840e-01
1.910080000000000000e+05 1.085581034421920776e-01
1.911360000000000000e+05 1.874355375766754150e-01
1.912640000000000000e+05 1.166892275214195251e-01
1.913920000000000000e+05 3.898043334484100342e-01
1.915200000000000000e+05 1.187100186944007874e-01
1.916480000000000000e+05 1.064957380294799805e-01
1.917760000000000000e+05 6.695248931646347046e-02
1.919040000000000000e+05 7.872475683689117432e-02
1.920320000000000000e+05 2.268514335155487061e-01
1.921600000000000000e+05 1.103314608335494995e-01
1.922880000000000000e+05 7.433642446994781494e-02
1.924160000000000000e+05 7.016512751579284668e-02
1.925440000000000000e+05 9.673593938350677490e-02
1.926720000000000000e+05 6.659761071205139160e-02
1.928000000000000000e+05 2.502714395523071289e-01
1.929280000000000000e+05 1.086560264229774475e-01
1.930560000000000000e+05 6.092995405197143555e-02
1.931840000000000000e+05 1.517467796802520752e-01
1.933120000000000000e+05 1.115206331014633179e-01
1.934400000000000000e+05 1.089543029665946960e-01
1.935680000000000000e+05 1.881798952817916870e-01
1.936960000000000000e+05 8.389726281166076660e-02
1.938240000000000000e+05 1.359661966562271118e-01
1.939520000000000000e+05 1.625144332647323608e-01
1.940800000000000000e+05 9.805750101804733276e-02
1.942080000000000000e+05 1.458907872438430786e-01
1.943360000000000000e+05 1.211525648832321167e-01
1.944640000000000000e+05 1.563972830772399902e-01
1.945920000000000000e+05 8.746140450239181519e-02
1.947200000000000000e+05 1.511392593383789062e-01
1.948480000000000000e+05 1.167463511228561401e-01
1.949760000000000000e+05 8.565192669630050659e-02
1.951040000000000000e+05 1.323318034410476685e-01
1.952320000000000000e+05 1.933362483978271484e-01
1.953600000000000000e+05 1.608020067214965820e-01
1.954880000000000000e+05 9.636812657117843628e-02
1.956160000000000000e+05 1.235839650034904480e-01
1.957440000000000000e+05 1.688548028469085693e-01
1.958720000000000000e+05 2.096445262432098389e-01
1.960000000000000000e+05 8.648946136236190796e-02
1.961280000000000000e+05 1.228212267160415649e-01
1.962560000000000000e+05 2.743252515792846680e-01
1.963840000000000000e+05 1.046933606266975403e-01
1.965120000000000000e+05 1.117496639490127563e-01
1.966400000000000000e+05 1.631825417280197144e-01
1.967680000000000000e+05 9.407632797956466675e-02
1.968960000000000000e+05 1.565049737691879272e-01
1.970240000000000000e+05 1.705794632434844971e-01
1.971520000000000000e+05 5.709455907344818115e-02
1.972800000000000000e+05 1.045600250363349915e-01
1.974080000000000000e+05 9.062711894512176514e-02
1.975360000000000000e+05 1.693511009216308594e-01
1.976640000000000000e+05 1.076397076249122620e-01
1.977920000000000000e+05 7.365044206380844116e-02
1.979200000000000000e+05 9.235586971044540405e-02
1.980480000000000000e+05 1.052608639001846313e-01
1.981760000000000000e+05 1.491896212100982666e-01
1.983040000000000000e+05 1.331827342510223389e-01
1.984320000000000000e+05 1.507802158594131470e-01
1.985600000000000000e+05 1.236257702112197876e-01
1.986880000000000000e+05 1.246607452630996704e-01
1.988160000000000000e+05 8.254492282867431641e-02
1.989440000000000000e+05 1.608516275882720947e-01
1.990720000000000000e+05 1.246262043714523315e-01
1.992000000000000000e+05 1.552958041429519653e-01
1.993280000000000000e+05 1.444015651941299438e-01
1.994560000000000000e+05 1.041804924607276917e-01
1.995840000000000000e+05 7.023269683122634888e-02
1.997120000000000000e+05 2.042658776044845581e-01
1.998400000000000000e+05 7.405691593885421753e-02
1.999680000000000000e+05 6.455509364604949951e-02
2.000960000000000000e+05 9.065013378858566284e-02
2.002240000000000000e+05 1.541179716587066650e-01
2.003520000000000000e+05 1.347168982028961182e-01
2.004800000000000000e+05 1.157514974474906921e-01
2.006080000000000000e+05 9.875656664371490479e-02
2.007360000000000000e+05 1.959193348884582520e-01
2.008640000000000000e+05 1.520037055015563965e-01
2.009920000000000000e+05 1.494161337614059448e-01
2.011200000000000000e+05 1.009822562336921692e-01
2.012480000000000000e+05 1.309286057949066162e-01
2.013760000000000000e+05 8.375510573387145996e-02
2.015040000000000000e+05 1.717758923768997192e-01
2.016320000000000000e+05 1.295398771762847900e-01
2.017600000000000000e+05 5.891836062073707581e-02
2.018880000000000000e+05 2.231000065803527832e-01
2.020160000000000000e+05 8.164464682340621948e-02
2.021440000000000000e+05 6.650413572788238525e-02
2.022720000000000000e+05 1.035143956542015076e-01
2.024000000000000000e+05 8.566460013389587402e-02
2.025280000000000000e+05 1.698349863290786743e-01
2.026560000000000000e+05 1.679659038782119751e-01
2.027840000000000000e+05 1.113104447722434998e-01
2.029120000000000000e+05 9.252030402421951294e-02
2.030400000000000000e+05 9.750499576330184937e-02
2.031680000000000000e+05 1.251163631677627563e-01
2.032960000000000000e+05 2.471002340316772461e-01
2.034240000000000000e+05 7.989503443241119385e-02
2.035520000000000000e+05 1.615722328424453735e-01
2.036800000000000000e+05 5.543115362524986267e-02
2.038080000000000000e+05 1.865831464529037476e-01
2.039360000000000000e+05 8.980134874582290649e-02
2.040640000000000000e+05 1.430803090333938599e-01
2.041920000000000000e+05 1.250333040952682495e-01
2.043200000000000000e+05 1.158942654728889465e-01
2.044480000000000000e+05 2.783732414245605469e-01
2.045760000000000000e+05 1.544980108737945557e-01
2.047040000000000000e+05 1.814408749341964722e-01
2.048320000000000000e+05 8.732663840055465698e-02
2.049600000000000000e+05 1.537047177553176880e-01
2.050880000000000000e+05 9.326479583978652954e-02
2.052160000000000000e+05 1.546468585729598999e-01
2.053440000000000000e+05 9.166012704372406006e-02
2.054720000000000000e+05 1.455604732036590576e-01
2.056000000000000000e+05 2.095481753349304199e-01
2.057280000000000000e+05 1.569801568984985352e-01
2.058560000000000000e+05 1.479783356189727783e-01
2.059840000000000000e+05 7.941292226314544678e-02
2.061120000000000000e+05 9.587946534156799316e-02
2.062400000000000000e+05 1.842872500419616699e-01
2.063680000000000000e+05 1.466939300298690796e-01
2.064960000000000000e+05 7.665593922138214111e-02
2.066240000000000000e+05 7.355213910341262817e-02
2.067520000000000000e+05 1.180406212806701660e-01
2.068800000000000000e+05 1.263507455587387085e-01
2.070080000000000000e+05 1.043262854218482971e-01
2.071360000000000000e+05 1.082004457712173462e-01
2.072640000000000000e+05 1.047743931412696838e-01
2.073920000000000000e+05 1.265113204717636108e-01
2.075200000000000000e+05 2.347604036331176758e-01
2.076480000000000000e+05 8.175580948591232300e-02
2.077760000000000000e+05 8.399234712123870850e-02
2.079040000000000000e+05 9.401360899209976196e-02
2.080320000000000000e+05 1.282333284616470337e-01
2.081600000000000000e+05 1.045349985361099243e-01
2.082880000000000000e+05 1.707295030355453491e-01
2.084160000000000000e+05 1.592099666595458984e-01
2.085440000000000000e+05 1.465884745121002197e-01
2.086720000000000000e+05 9.148964285850524902e-02
2.088000000000000000e+05 7.328641414642333984e-02
2.089280000000000000e+05 1.005929410457611084e-01
2.090560000000000000e+05 1.255464106798171997e-01
2.091840000000000000e+05 9.076373279094696045e-02
2.093120000000000000e+05 8.456303924322128296e-02
2.094400000000000000e+05 1.035178825259208679e-01
2.095680000000000000e+05 9.851019829511642456e-02
2.096960000000000000e+05 1.187298744916915894e-01
2.098240000000000000e+05 6.006655842065811157e-02
2.099520000000000000e+05 1.190556138753890991e-01
2.100800000000000000e+05 5.554589256644248962e-02
2.102080000000000000e+05 1.580635011196136475e-01
2.103360000000000000e+05 1.160318404436111450e-01
2.104640000000000000e+05 1.582133173942565918e-01
2.105920000000000000e+05 1.408812552690505981e-01
2.107200000000000000e+05 7.627054303884506226e-02
2.108480000000000000e+05 1.568857878446578979e-01
2.109760000000000000e+05 6.278110295534133911e-02
2.111040000000000000e+05 5.849740654230117798e-02
2.112320000000000000e+05 1.895550340414047241e-01
2.113600000000000000e+05 1.959407776594161987e-01
2.114880000000000000e+05 6.407699733972549438e-02
2.116160000000000000e+05 5.087986961007118225e-02
2.117440000000000000e+05 1.723944544792175293e-01
2.118720000000000000e+05 9.136338531970977783e-02
2.120000000000000000e+05 1.312868893146514893e-01
2.121280000000000000e+05 8.142419159412384033e-02
2.122560000000000000e+05 7.986485958099365234e-02
2.123840000000000000e+05 5.178669467568397522e-02
2.125120000000000000e+05 1.656166613101959229e-01
2.126400000000000000e+05 9.382024407386779785e-02
2.127680000000000000e+05 1.226685941219329834e-01
2.128960000000000000e+05 9.298950433731079102e-02
2.130240000000000000e+05 7.077179104089736938e-02
2.131520000000000000e+05 1.649177968502044678e-01
2.132800000000000000e+05 1.217145770788192749e-01
2.134080000000000000e+05 6.433992087841033936e-02
2.135360000000000000e+05 1.755199432373046875e-01
2.136640000000000000e+05 1.289869546890258789e-01
2.137920000000000000e+05 1.088841855525970459e-01
2.139200000000000000e+05 1.743448078632354736e-01
2.140480000000000000e+05 1.864605844020843506e-01
2.141760000000000000e+05 1.143481284379959106e-01
2.143040000000000000e+05 1.324434727430343628e-01
2.144320000000000000e+05 1.446694433689117432e-01
2.145600000000000000e+05 1.505046486854553223e-01
2.146880000000000000e+05 6.240685656666755676e-02
2.148160000000000000e+05 8.670016378164291382e-02
2.149440000000000000e+05 7.865337282419204712e-02
2.150720000000000000e+05 1.330313682556152344e-01
2.152000000000000000e+05 1.033246889710426331e-01
2.153280000000000000e+05 5.559753626585006714e-02
2.154560000000000000e+05 6.345123052597045898e-02
2.155840000000000000e+05 8.542633056640625000e-02
2.157120000000000000e+05 1.441761106252670288e-01
2.158400000000000000e+05 2.689410150051116943e-01
2.159680000000000000e+05 1.094340011477470398e-01
2.160960000000000000e+05 1.762993931770324707e-01
2.162240000000000000e+05 2.428443729877471924e-01
2.163520000000000000e+05 1.380033493041992188e-01
2.164800000000000000e+05 1.253910213708877563e-01
2.166080000000000000e+05 8.045532554388046265e-02
2.167360000000000000e+05 1.251110136508941650e-01
2.168640000000000000e+05 9.343454986810684204e-02
2.169920000000000000e+05 1.297451555728912354e-01
2.171200000000000000e+05 1.512520313262939453e-01
2.172480000000000000e+05 1.636376678943634033e-01
2.173760000000000000e+05 1.390124112367630005e-01
2.175040000000000000e+05 1.033070310950279236e-01
2.176320000000000000e+05 1.809171140193939209e-01
2.177600000000000000e+05 1.733030378818511963e-01
2.178880000000000000e+05 1.226580813527107239e-01
2.180160000000000000e+05 7.727207988500595093e-02
2.181440000000000000e+05 1.221307739615440369e-01
2.182720000000000000e+05 1.323931664228439331e-01
2.184000000000000000e+05 1.069197580218315125e-01
2.185280000000000000e+05 8.037436008453369141e-02
2.186560000000000000e+05 3.597407639026641846e-01
2.187840000000000000e+05 4.825596511363983154e-02
2.189120000000000000e+05 1.062897667288780212e-01
2.190400000000000000e+05 2.836635708808898926e-01
2.191680000000000000e+05 1.551257669925689697e-01
2.192960000000000000e+05 2.909539937973022461e-01
2.194240000000000000e+05 1.916888654232025146e-01
2.195520000000000000e+05 7.529591023921966553e-02
